ADDRESS,METERID,LIMIT,the_geom,TYPE,HOURS
1000 S FLOWER ST,57236,2HR,POINT (-118.26378980282003 34.04318981475602),MSM,8A-8P Mon-Sat
1000 S FLOWER ST,57237,2HR,POINT (-118.26384502048698 34.043138848725434),MSM,8A-8P Mon-Sat
1000 S FLOWER ST,57238,2HR,POINT (-118.26389018438033 34.043101154427866),MSM,8A-8P Mon-Sat
500 W 12TH ST,CB3473,4HR,POINT (-118.26492325952822 34.04111368820071),SSM,8A-8P Mon-Sat
500 W 12TH ST,CB3471,4HR,POINT (-118.2650442626741 34.04119165380743),SSM,8A-8P Mon-Sat
500 W 12TH ST,CB3470,4HR,POINT (-118.26508964310416 34.041220077689665),SSM,8A-8P Mon-Sat
500 W 12TH ST,CB3472,4HR,POINT (-118.26497371724835 34.04114533837993),SSM,8A-8P Mon-Sat
501 W 12TH ST,CB3464,4HR,POINT (-118.2649746206556 34.04129588377464),SSM,8A-8P Mon-Sat
501 W 12TH ST,CB3466,4HR,POINT (-118.2646762953822 34.04110336727238),SSM,8A-8P Mon-Sat
501 W 12TH ST,CB3469,4HR,POINT (-118.26450816822006 34.040995015700645),SSM,8A-8P Mon-Sat
501 W 12TH ST,CB3463,4HR,POINT (-118.26502403258297 34.04132828630124),SSM,8A-8P Mon-Sat
501 W 12TH ST,CB3468,4HR,POINT (-118.26455793535763 34.04102650438883),SSM,8A-8P Mon-Sat
501 W 12TH ST,CB3467,4HR,POINT (-118.26462651781719 34.04107134945748),SSM,8A-8P Mon-Sat
501 W 12TH ST,CB3465,4HR,POINT (-118.26474529829053 34.04114859720718),SSM,8A-8P Mon-Sat
1101 S HOPE ST,CB1465A,4HR,POINT (-118.26420617152198 34.04114747919155),SSM,8A-8P Mon-Sat
1101 S HOPE ST,CB1465,4HR,POINT (-118.26414949631494 34.04120897573829),SSM,8A-8P Mon-Sat
1101 S HOPE ST,CB1464A,4HR,POINT (-118.26411119307974 34.041251492734546),SSM,8A-8P Mon-Sat
1101 S HOPE ST,CB1454,4HR,POINT (-118.26331473483823 34.04210270867202),SSM,8A-8P Mon-Sat
1101 S HOPE ST,CB1455,4HR,POINT (-118.26336958288118 34.042043859787945),SSM,8A-8P Mon-Sat
1101 S HOPE ST,CB1456,4HR,POINT (-118.26340923490332 34.04200367234224),SSM,8A-8P Mon-Sat
1101 S HOPE ST,CB1457,4HR,POINT (-118.2634643520578 34.041943315470085),SSM,8A-8P Mon-Sat
1101 S HOPE ST,CB1458,4HR,POINT (-118.26350547210671 34.04189887948537),SSM,8A-8P Mon-Sat
1101 S HOPE ST,CB1459,4HR,POINT (-118.26356050065404 34.04183897262617),SSM,8A-8P Mon-Sat
1101 S HOPE ST,CB1463B,4HR,POINT (-118.26395461976706 34.04141861182769),SSM,8A-8P Mon-Sat
1101 S HOPE ST,CB1463,4HR,POINT (-118.26386072036372 34.04152020401027),SSM,8A-8P Mon-Sat
1101 S HOPE ST,CB1463A,4HR,POINT (-118.26389814923571 34.04147919365778),SSM,8A-8P Mon-Sat
1100 S HOPE ST,CB1366,15MIN,POINT (-118.26311789332743 34.04205074716311),SSM,8A-8P Mon-Sat
1100 S HOPE ST,CB1365,15MIN,POINT (-118.26315628763663 34.042008675639366),SSM,8A-8P Mon-Sat
1100 S HOPE ST,CB1359,2HR,POINT (-118.26352794296103 34.0416094609912),SSM,8A-8P Mon-Sat
1100 S HOPE ST,CB1361,2HR,POINT (-118.2634356405824 34.04170979893511),SSM,8A-8P Mon-Sat
1100 S HOPE ST,CB1362,2HR,POINT (-118.26339582211918 34.0417521089536),SSM,8A-8P Mon-Sat
1100 S HOPE ST,CB1363,2HR,POINT (-118.26334290330361 34.04181069490252),SSM,8A-8P Mon-Sat
1100 S HOPE ST,CB1364,2HR,POINT (-118.2633054251603 34.04185097945857),SSM,8A-8P Mon-Sat
1100 S HOPE ST,CB1360,2HR,POINT (-118.26348944202192 34.04165022474584),SSM,8A-8P Mon-Sat
1100 S HOPE ST,CB1354,2HR,POINT (-118.2641118361831 34.04098244146072),SSM,8A-8P Mon-Sat
1100 S HOPE ST,CB1356,2HR,POINT (-118.26401700815029 34.041086394197414),SSM,8A-8P Mon-Sat
201 W 12TH ST,CB4314,2HR,POINT (-118.26169399795414 34.03917588715393),SSM,8A-6P Mon-Sat
1100 S HOPE ST,CB1355,2HR,POINT (-118.26405721996623 34.04104230078939),SSM,8A-8P Mon-Sat
400 W 12TH ST,CB3488,4HR,POINT (-118.26414815560366 34.04061239129153),SSM,8A-8P Mon-Sat
400 W 12TH ST,CB3491,4HR,POINT (-118.26396026904058 34.04048980466085),SSM,8A-8P Mon-Sat
400 W 12TH ST,CB3487,4HR,POINT (-118.26419545537621 34.04064318143063),SSM,8A-8P Mon-Sat
401 W 12TH ST,CB3478,4HR,POINT (-118.26397593824117 34.04065012281184),SSM,8A-8P Mon-Sat
401 W 12TH ST,CB3476,4HR,POINT (-118.26409666729803 34.040726147165365),SSM,8A-8P Mon-Sat
401 W 12TH ST,CB3479,4HR,POINT (-118.26392856502237 34.04061971319303),SSM,8A-8P Mon-Sat
401 W 12TH ST,CB3477,4HR,POINT (-118.26404773143972 34.040695440801414),SSM,8A-8P Mon-Sat
401 W 12TH ST,CB3480,4HR,POINT (-118.263864476672 34.04057665015092),SSM,8A-8P Mon-Sat
300 W 11TH ST,CB3437,4HR,POINT (-118.26159544595379 34.04123430667734),SSM,8A-8P Mon-Sat
300 W 11TH ST,CB3436,4HR,POINT (-118.26140780271255 34.04111778915512),SSM,8A-8P Mon-Sat
300 W 11TH ST,CB3435,4HR,POINT (-118.261338125486 34.04107000744724),SSM,8A-8P Mon-Sat
300 W 11TH ST,CB3434,4HR,POINT (-118.26129071447208 34.04103974743172),SSM,8A-8P Mon-Sat
301 W 11TH ST,CB3427,4HR,POINT (-118.26132675432159 34.04121491510886),SSM,8A-8P Mon-Sat
301 W 11TH ST,CB3426,4HR,POINT (-118.26108709095206 34.0410603325827),SSM,8A-8P Mon-Sat
200 W 11TH ST,CB3421,4HR,POINT (-118.26017122678674 34.04031963919611),SSM,8A-8P Mon-Sat
200 W 11TH ST,CB3422,4HR,POINT (-118.26024371943822 34.04036706390792),SSM,8A-8P Mon-Sat
200 W 11TH ST,CB3423,4HR,POINT (-118.26029659584059 34.04040027407509),SSM,8A-8P Mon-Sat
200 W 11TH ST,CB3420,4HR,POINT (-118.2601108325484 34.04028290486263),SSM,8A-8P Mon-Sat
1200 S GRAND AVE,CB1252,4HR,POINT (-118.26414196379892 34.03905879582448),SSM,8A-8P Mon-Sat
1201 S GRAND AVE,CB1324,4HR,POINT (-118.26353436619011 34.04002535718195),SSM,8A-8P Mon-Sat
1201 S GRAND AVE,CB1333,4HR,POINT (-118.26418250418796 34.039336578438956),SSM,8A-8P Mon-Sat
1201 S GRAND AVE,CB1325,4HR,POINT (-118.26357381887323 34.039982723367324),SSM,8A-8P Mon-Sat
1201 S GRAND AVE,CB1332,4HR,POINT (-118.26408205714755 34.03944242320593),SSM,8A-8P Mon-Sat
1201 S GRAND AVE,CB1327,4HR,POINT (-118.26367049149641 34.03988013277264),SSM,8A-8P Mon-Sat
1201 S GRAND AVE,CB1329,4HR,POINT (-118.26386368264373 34.03967267081758),SSM,8A-8P Mon-Sat
1201 S GRAND AVE,CB1331,4HR,POINT (-118.2640452103854 34.0394822684654),SSM,8A-8P Mon-Sat
1201 S GRAND AVE,CB1330,4HR,POINT (-118.26398892820495 34.03954067363007),SSM,8A-8P Mon-Sat
1201 S GRAND AVE,CB1334,4HR,POINT (-118.26422108004573 34.03929494883255),SSM,8A-8P Mon-Sat
1201 S GRAND AVE,CB1326,4HR,POINT (-118.26363185063296 34.03992192552206),SSM,8A-8P Mon-Sat
300 W 12TH ST,CB3501A,4HR,POINT (-118.26290922552188 34.039810265400625),SSM,8A-8P Mon-Sat
300 W 12TH ST,CB3501,4HR,POINT (-118.2629790493347 34.03985615086362),SSM,8A-8P Mon-Sat
300 W 12TH ST,CB3500,4HR,POINT (-118.26315695339743 34.03997071461456),SSM,8A-8P Mon-Sat
300 W 12TH ST,CB3500A,4HR,POINT (-118.26310626521453 34.03993834025489),SSM,8A-8P Mon-Sat
300 W 12TH ST,CB3500B,4HR,POINT (-118.26303925330399 34.03989303022602),SSM,8A-8P Mon-Sat
300 W 12TH ST,CB3502,4HR,POINT (-118.26286269134607 34.039780195219684),SSM,8A-8P Mon-Sat
300 W 12TH ST,CB3504,4HR,POINT (-118.2626482963373 34.039642173282296),SSM,8A-8P Mon-Sat
300 W 12TH ST,CB3505,4HR,POINT (-118.26259775563723 34.03960870212957),SSM,8A-8P Mon-Sat
300 W 12TH ST,CB3506,4HR,POINT (-118.26253387719997 34.039568223517406),SSM,8A-8P Mon-Sat
300 W 12TH ST,CB3507,4HR,POINT (-118.2624861376656 34.03953805123568),SSM,8A-8P Mon-Sat
301 W 12TH ST,CB3494,4HR,POINT (-118.26289884344109 34.039954711273325),SSM,8A-8P Mon-Sat
301 W 12TH ST,CB3498,4HR,POINT (-118.26243930841709 34.03965723248882),SSM,8A-8P Mon-Sat
301 W 12TH ST,CB3496,4HR,POINT (-118.26278440421885 34.03987940047704),SSM,8A-8P Mon-Sat
301 W 12TH ST,CB3497,4HR,POINT (-118.26261361163492 34.03976903896989),SSM,8A-8P Mon-Sat
301 W 12TH ST,CB3492,4HR,POINT (-118.26301641536503 34.04002987630238),SSM,8A-8P Mon-Sat
301 W 12TH ST,CB3493,4HR,POINT (-118.26297150088293 34.04000180132594),SSM,8A-8P Mon-Sat
301 W 12TH ST,CB3495,4HR,POINT (-118.26285241791321 34.039923743829355),SSM,8A-8P Mon-Sat
1200 S OLIVE ST,CB1191,4HR,POINT (-118.26243418904123 34.03907356982248),SSM,8A-8P Mon-Sat
1200 S OLIVE ST,CB1192,4HR,POINT (-118.26239615073958 34.03911523915794),SSM,8A-8P Mon-Sat
1201 S OLIVE ST,CB1238,4HR,POINT (-118.26242594454087 34.0393445911854),SSM,8A-8P Mon-Sat
1201 S OLIVE ST,CB1240,4HR,POINT (-118.26251802420023 34.03924757754533),SSM,8A-8P Mon-Sat
1201 S OLIVE ST,CB1239,4HR,POINT (-118.26246189476849 34.0393062890851),SSM,8A-8P Mon-Sat
201 W 12TH ST,CB4312,2HR,POINT (-118.26181232738026 34.03925261135231),SSM,8A-6P Mon-Sat
201 W 12TH ST,CB4313,2HR,POINT (-118.26176528097449 34.03922092992632),SSM,8A-6P Mon-Sat
201 W 12TH ST,CB4310,2HR,POINT (-118.26193396261208 34.03932983312062),SSM,8A-6P Mon-Sat
201 W 12TH ST,CB4311,2HR,POINT (-118.2618832827699 34.03929777196479),SSM,8A-6P Mon-Sat
201 W 12TH ST,CB4318,2HR,POINT (-118.26145202943444 34.039020823549684),SSM,8A-6P Mon-Sat
201 W 12TH ST,CB4319,2HR,POINT (-118.26140489369457 34.03898923233065),SSM,8A-6P Mon-Sat
201 W 12TH ST,CB4316,2HR,POINT (-118.26156660913668 34.03909471989431),SSM,8A-6P Mon-Sat
201 W 12TH ST,CB4317,2HR,POINT (-118.26152472208666 34.03906722652368),SSM,8A-6P Mon-Sat
201 W 12TH ST,CB4315,2HR,POINT (-118.26164427398248 34.03914434491081),SSM,8A-6P Mon-Sat
1101 S OLIVE ST,CB1234,4HR,POINT (-118.26174716683983 34.04007123795206),SSM,8A-8P Mon-Sat
1101 S OLIVE ST,CB1235,4HR,POINT (-118.26188602544113 34.03992187071272),SSM,8A-8P Mon-Sat
1101 S OLIVE ST,CB1236,4HR,POINT (-118.26197672200784 34.03982301415225),SSM,8A-8P Mon-Sat
1101 S OLIVE ST,CB1237,4HR,POINT (-118.26209182338891 34.03970200354979),SSM,8A-8P Mon-Sat
1101 S OLIVE ST,CB1235A,4HR,POINT (-118.26193615908984 34.039868234537344),SSM,8A-8P Mon-Sat
1101 S OLIVE ST,CB1229,4HR,POINT (-118.2612373461228 34.04062062181022),SSM,8A-8P Mon-Sat
1101 S OLIVE ST,CB1230,4HR,POINT (-118.26128968846466 34.04056273582078),SSM,8A-8P Mon-Sat
1101 S OLIVE ST,CB1231,4HR,POINT (-118.26138235957794 34.04046249789605),SSM,8A-8P Mon-Sat
1101 S OLIVE ST,CB1231A,4HR,POINT (-118.26141658536457 34.04042515185528),SSM,8A-8P Mon-Sat
1101 S OLIVE ST,CB1232,4HR,POINT (-118.26147365944622 34.04036433548667),SSM,8A-8P Mon-Sat
1101 S OLIVE ST,CB1232A,4HR,POINT (-118.26151108409559 34.04032315189186),SSM,8A-8P Mon-Sat
1101 S OLIVE ST,CB1233,4HR,POINT (-118.26157074235438 34.040259347620044),SSM,8A-8P Mon-Sat
1101 S OLIVE ST,CB1233A,4HR,POINT (-118.26160484801511 34.04022242730819),SSM,8A-8P Mon-Sat
1200 S HILL ST,CB1115,4HR,POINT (-118.2616746719264 34.03803584918844),SSM,8A-6P Mon-Sat
1200 S HILL ST,CB1114,4HR,POINT (-118.26191220032625 34.037779569305755),SSM,8A-6P Mon-Sat
1200 S HILL ST,CB1118,4HR,POINT (-118.26152946474556 34.038187984100574),SSM,8A-6P Mon-Sat
1200 S HILL ST,CB1117,4HR,POINT (-118.26157149870797 34.03814413459909),SSM,8A-6P Mon-Sat
1200 S HILL ST,CB1120,4HR,POINT (-118.26143268238087 34.038289630208126),SSM,8A-6P Mon-Sat
1200 S HILL ST,CB1120A,4HR,POINT (-118.26137831387317 34.03834840955049),SSM,8A-6P Mon-Sat
1200 S HILL ST,CB1121,4HR,POINT (-118.26133480784166 34.038392549758875),SSM,8A-6P Mon-Sat
1200 S HILL ST,CB1121A,4HR,POINT (-118.26127789883003 34.03845068905951),SSM,8A-6P Mon-Sat
1200 S HILL ST,CB1116,4HR,POINT (-118.26163036895407 34.03808233971523),SSM,8A-6P Mon-Sat
1200 S HILL ST,CB1119,4HR,POINT (-118.26147533316063 34.03824664487304),SSM,8A-6P Mon-Sat
101 W 11TH ST,CB3409,2HR,POINT (-118.2591436371728 34.03980731445923),SSM,8A-8P Mon-Sat
101 W 11TH ST,CB3411,2HR,POINT (-118.2593848047236 34.039962461943745),SSM,8A-8P Mon-Sat
101 W 11TH ST,CB3411A,2HR,POINT (-118.25945315720347 34.04000696064103),SSM,8A-8P Mon-Sat
101 W 11TH ST,CB3412,2HR,POINT (-118.25950382133524 34.0400411026798),SSM,8A-8P Mon-Sat
100 W 12TH ST,CB4326,4HR,POINT (-118.26094250602137 34.038542417476606),SSM,8A-6P Mon-Sat
100 W 12TH ST,CB4327,4HR,POINT (-118.26080086038812 34.038451626646406),SSM,8A-6P Mon-Sat
100 W 12TH ST,CB4328,4HR,POINT (-118.26075038580929 34.03841944467176),SSM,8A-6P Mon-Sat
100 W 12TH ST,CB4329,4HR,POINT (-118.2606809907501 34.03837310173052),SSM,8A-6P Mon-Sat
101 W 12TH ST,CB1102,2HR,POINT (-118.26055043230645 34.03843558727984),SSM,8A-6P Mon-Sat
101 W 12TH ST,CB1103,2HR,POINT (-118.26059962161395 34.038467841529794),SSM,8A-6P Mon-Sat
101 W 12TH ST,CB1104,2HR,POINT (-118.26067170611465 34.03851434819938),SSM,8A-6P Mon-Sat
101 W 12TH ST,CB1105,2HR,POINT (-118.26071979588795 34.038544716971415),SSM,8A-6P Mon-Sat
101 W 12TH ST,CB1106,2HR,POINT (-118.26079112329147 34.038590790667726),SSM,8A-6P Mon-Sat
101 W 12TH ST,CB1107,2HR,POINT (-118.2608407001837 34.03862191076022),SSM,8A-6P Mon-Sat
100 W 12TH ST,CB2901,4HR,POINT (-118.25996668268964 34.037913620301026),SSM,8A-6P Mon-Sat
100 W 12TH ST,CB2903,4HR,POINT (-118.25984659543045 34.037835654880766),SSM,8A-6P Mon-Sat
100 W 12TH ST,CB2902,4HR,POINT (-118.25991599961286 34.03788174134272),SSM,8A-6P Mon-Sat
100 W 12TH ST,CB2904,4HR,POINT (-118.25979626798126 34.037803536201835),SSM,8A-6P Mon-Sat
1200 S BROADWAY,CB1052,4HR,POINT (-118.26069439584717 34.037540116203374),SSM,8A-6P Mon-Sat
1200 S BROADWAY,CB1053,4HR,POINT (-118.26066070606646 34.03757752308409),SSM,8A-6P Mon-Sat
1200 S BROADWAY,CB1054,4HR,POINT (-118.2605393803643 34.037714341442495),SSM,8A-6P Mon-Sat
1200 S MAIN ST,CB1016,2HR,POINT (-118.25987376977992 34.03677201416508),SSM,8A-6P Mon-Sat
1200 S MAIN ST,CB1015,2HR,POINT (-118.25992478892468 34.036709404904336),SSM,8A-6P Mon-Sat
1200 S MAIN ST,CB1018,2HR,POINT (-118.25970018571661 34.03698609433714),SSM,8A-6P Mon-Sat
1200 S MAIN ST,CB1014,2HR,POINT (-118.25996596123694 34.03666005578552),SSM,8A-6P Mon-Sat
1200 S MAIN ST,CB1017,2HR,POINT (-118.25973200089125 34.03694615124838),SSM,8A-6P Mon-Sat
1201 S MAIN ST,CB1039,4HR,POINT (-118.25958633788957 34.037479346017626),SSM,8A-6P Mon-Sat
1201 S MAIN ST,CB1040,4HR,POINT (-118.25963904556112 34.037413824010365),SSM,8A-6P Mon-Sat
1201 S MAIN ST,CB1043,4HR,POINT (-118.25976061426795 34.037261462766814),SSM,8A-6P Mon-Sat
1201 S MAIN ST,CB1043A,4HR,POINT (-118.25981570237467 34.03719225912368),SSM,8A-6P Mon-Sat
1201 S MAIN ST,CB1044,4HR,POINT (-118.25985067369587 34.03714900149955),SSM,8A-6P Mon-Sat
1201 S MAIN ST,CB1045,4HR,POINT (-118.25990649849479 34.03708273701909),SSM,8A-6P Mon-Sat
1201 S MAIN ST,CB1046,4HR,POINT (-118.25993975622772 34.0370393694652),SSM,8A-6P Mon-Sat
1201 S MAIN ST,CB1047,4HR,POINT (-118.25999871920808 34.03696615730974),SSM,8A-6P Mon-Sat
500 E 12TH ST,CB2165,2HR,POINT (-118.25520289012256 34.03483910295714),SSM,8A-6P Mon-Sat
500 E 12TH ST,CB2166,2HR,POINT (-118.2551536919951 34.03480647871835),SSM,8A-6P Mon-Sat
500 E 12TH ST,CB2167,2HR,POINT (-118.25508614717046 34.03476226529773),SSM,8A-6P Mon-Sat
500 E 12TH ST,CB2168,2HR,POINT (-118.2550374773297 34.03473098137144),SSM,8A-6P Mon-Sat
500 E 12TH ST,CB2170,2HR,POINT (-118.25483771765523 34.03459594207651),SSM,8A-6P Mon-Sat
500 E 12TH ST,CB2171,2HR,POINT (-118.25476596106162 34.03455003708337),SSM,8A-6P Mon-Sat
1100 S WALL ST,CB2183A,2HR,POINT (-118.25422642014613 34.036285550986605),SSM,8A-6P Mon-Sat
1100 S WALL ST,CB2182B,2HR,POINT (-118.25430964265313 34.03618254728035),SSM,8A-6P Mon-Sat
1100 S WALL ST,CB2182A,2HR,POINT (-118.25435692793194 34.036121877519896),SSM,8A-6P Mon-Sat
1100 S WALL ST,CB2183,2HR,POINT (-118.25427363475907 34.03622688911345),SSM,8A-6P Mon-Sat
1100 S WALL ST,CB2175,2HR,POINT (-118.25510295254239 34.035197494477764),SSM,8A-6P Mon-Sat
1100 S WALL ST,CB2176,2HR,POINT (-118.25506880087366 34.03524054884767),SSM,8A-6P Mon-Sat
1100 S WALL ST,CB2176A,2HR,POINT (-118.25499794690592 34.035328678765225),SSM,8A-6P Mon-Sat
1100 S WALL ST,CB2177,2HR,POINT (-118.2549621716785 34.03537379652858),SSM,8A-6P Mon-Sat
1100 S WALL ST,CB2178,2HR,POINT (-118.25491689352518 34.03543009618098),SSM,8A-6P Mon-Sat
1100 S WALL ST,CB2180,2HR,POINT (-118.25468880706752 34.035712997841024),SSM,8A-6P Mon-Sat
1100 S WALL ST,CB2180A,2HR,POINT (-118.25464169717922 34.03577065354847),SSM,8A-6P Mon-Sat
1100 S WALL ST,CB2182,2HR,POINT (-118.25451956455754 34.03592295851081),SSM,8A-6P Mon-Sat
1100 S WALL ST,CB2179A,2HR,POINT (-118.25482389656243 34.03554423228459),SSM,8A-6P Mon-Sat
1100 S WALL ST,CB2181,2HR,POINT (-118.25460529220727 34.035814991810106),SSM,8A-6P Mon-Sat
1100 S WALL ST,CB2179,2HR,POINT (-118.2548758375428 34.03548108500925),SSM,8A-6P Mon-Sat
1100 S WALL ST,CB2181A,2HR,POINT (-118.25455769796092 34.03587507632493),SSM,8A-6P Mon-Sat
1101 S WALL ST,CB2142,2HR,POINT (-118.25454815295434 34.036101707582965),SSM,8A-6P Mon-Sat
1101 S WALL ST,CB2141,2HR,POINT (-118.25451588088005 34.03614095969105),SSM,8A-6P Mon-Sat
1101 S WALL ST,CB2146,2HR,POINT (-118.25472588156346 34.0358790354346),SSM,8A-6P Mon-Sat
1101 S WALL ST,CB2147,2HR,POINT (-118.25483245182244 34.035746368670196),SSM,8A-6P Mon-Sat
1101 S WALL ST,CB2139,2HR,POINT (-118.2544265570703 34.036249829126),SSM,8A-6P Mon-Sat
1101 S WALL ST,CB2140,2HR,POINT (-118.25446110505548 34.036207591788965),SSM,8A-6P Mon-Sat
1101 S WALL ST,CB2143,2HR,POINT (-118.25460082506363 34.03603380962687),SSM,8A-6P Mon-Sat
1101 S WALL ST,CB2144,2HR,POINT (-118.25463754980868 34.035989544617316),SSM,8A-6P Mon-Sat
1101 S WALL ST,CB2145,2HR,POINT (-118.25469045016703 34.03592268199816),SSM,8A-6P Mon-Sat
501 E 11TH ST,CB3395,2HR,POINT (-118.25336463901778 34.036077061821025),SSM,8A-6P Mon-Sat
501 E 11TH ST,CB3394,2HR,POINT (-118.25331637371399 34.03604602156566),SSM,8A-6P Mon-Sat
1100 S SAN JULIAN ST,CB2271,2HR,POINT (-118.2540287731126 34.03465694941248),SSM,8A-6P Mon-Sat
1100 S SAN JULIAN ST,CB2274,2HR,POINT (-118.25390214870565 34.03481193442435),SSM,8A-6P Mon-Sat
1100 S SAN JULIAN ST,CB2276,2HR,POINT (-118.25340414855626 34.03543095017688),SSM,8A-6P Mon-Sat
1100 S SAN JULIAN ST,CB2275,2HR,POINT (-118.25344039797673 34.035385868844145),SSM,8A-6P Mon-Sat
1100 S SAN JULIAN ST,CB2272,2HR,POINT (-118.25399065873707 34.03470352507274),SSM,8A-6P Mon-Sat
1100 S SAN JULIAN ST,CB2273,2HR,POINT (-118.25393866052538 34.034765715562074),SSM,8A-6P Mon-Sat
1101 S SAN JULIAN ST,CB2228,4HR,POINT (-118.25331646977574 34.0357554413203),SSM,8A-6P Mon-Sat
1101 S SAN JULIAN ST,CB2228A,4HR,POINT (-118.2533642977954 34.03569540007973),SSM,8A-6P Mon-Sat
1101 S SAN JULIAN ST,CB2228B,4HR,POINT (-118.25340014913897 34.03565148707458),SSM,8A-6P Mon-Sat
1101 S SAN JULIAN ST,CB2229,4HR,POINT (-118.25352040030207 34.03550098214587),SSM,8A-6P Mon-Sat
1101 S SAN JULIAN ST,CB2229A,4HR,POINT (-118.25355602432184 34.035456435796775),SSM,8A-6P Mon-Sat
1101 S SAN JULIAN ST,CB2229B,4HR,POINT (-118.25360239310069 34.03539809690947),SSM,8A-6P Mon-Sat
1101 S SAN JULIAN ST,CB2230,4HR,POINT (-118.25363789970353 34.035353068464666),SSM,8A-6P Mon-Sat
1101 S SAN JULIAN ST,CB2230A,4HR,POINT (-118.25368927972781 34.03528965783081),SSM,8A-6P Mon-Sat
1101 S SAN JULIAN ST,CB2230B,4HR,POINT (-118.25380387028459 34.03514650566777),SSM,8A-6P Mon-Sat
1101 S SAN JULIAN ST,CB2231B,4HR,POINT (-118.25393121049753 34.03498880384582),SSM,8A-6P Mon-Sat
1101 S SAN JULIAN ST,CB2234,4HR,POINT (-118.25415810769532 34.03470847549123),SSM,8A-6P Mon-Sat
1101 S SAN JULIAN ST,CB2233A,4HR,POINT (-118.25410960892225 34.03476835077271),SSM,8A-6P Mon-Sat
1101 S SAN JULIAN ST,CB2232A,4HR,POINT (-118.25401957100273 34.034879602342514),SSM,8A-6P Mon-Sat
1101 S SAN JULIAN ST,CB2233,4HR,POINT (-118.2540753715929 34.03480969483902),SSM,8A-6P Mon-Sat
1101 S SAN JULIAN ST,CB2232,4HR,POINT (-118.25397911644309 34.034929752077616),SSM,8A-6P Mon-Sat
1101 S SAN JULIAN ST,CB2231A,4HR,POINT (-118.25389361456502 34.03503500605384),SSM,8A-6P Mon-Sat
1100 S SAN PEDRO ST,CB2397,2HR,POINT (-118.25238878968817 34.034751248540616),SSM,8A-6P Mon-Sat
1100 S SAN PEDRO ST,CB2391,2HR,POINT (-118.25269655807183 34.03433180115514),SSM,8A-6P Mon-Sat
1100 S SAN PEDRO ST,CB2395,2HR,POINT (-118.2524663234048 34.03464677318803),SSM,8A-6P Mon-Sat
1100 S SAN PEDRO ST,CB2392,2HR,POINT (-118.25265046878971 34.034393419771334),SSM,8A-6P Mon-Sat
1100 S SAN PEDRO ST,CB2389,2HR,POINT (-118.25277629160013 34.03422201369714),SSM,8A-6P Mon-Sat
1100 S SAN PEDRO ST,CB2390,2HR,POINT (-118.25272905583932 34.03428619508672),SSM,8A-6P Mon-Sat
1100 S SAN PEDRO ST,CB2396,2HR,POINT (-118.25242010949279 34.03470631845983),SSM,8A-6P Mon-Sat
1101 S SAN PEDRO ST,CB4408,4HR,POINT (-118.25280138258175 34.03458078424192),SSM,8A-6P Mon-Sat
1101 S SAN PEDRO ST,CB4405,4HR,POINT (-118.25265064459558 34.034786650251505),SSM,8A-6P Mon-Sat
1101 S SAN PEDRO ST,CB4406,4HR,POINT (-118.25272134979424 34.03468911186685),SSM,8A-6P Mon-Sat
1101 S SAN PEDRO ST,CB4404,4HR,POINT (-118.25255176318912 34.03492019872176),SSM,8A-6P Mon-Sat
1101 S SAN PEDRO ST,CB4407,4HR,POINT (-118.25275407229495 34.03464365587607),SSM,8A-6P Mon-Sat
1101 S SAN PEDRO ST,CB4409,4HR,POINT (-118.25283250865914 34.03453885114293),SSM,8A-6P Mon-Sat
1101 S SAN PEDRO ST,CB4403,4HR,POINT (-118.25250696698416 34.03498164148578),SSM,8A-6P Mon-Sat
1101 S SAN PEDRO ST,CB4401,4HR,POINT (-118.25242982665006 34.03508666056707),SSM,8A-6P Mon-Sat
601 E 12TH ST,CB2297,4HR,POINT (-118.25370641092783 34.034023106572064),SSM,8A-6P Mon-Sat
601 E 12TH ST,CB2298,4HR,POINT (-118.25375161362594 34.03405261148778),SSM,8A-6P Mon-Sat
601 E 12TH ST,CB2299,4HR,POINT (-118.25390438633484 34.03414894776766),SSM,8A-6P Mon-Sat
600 E 12TH ST,CB2300,4HR,POINT (-118.25421482700696 34.03419819957084),SSM,8A-6P Mon-Sat
600 E 12TH ST,CB2301,4HR,POINT (-118.25416752915164 34.034166697843425),SSM,8A-6P Mon-Sat
600 E 12TH ST,CB2302,4HR,POINT (-118.25409503171085 34.034120138601935),SSM,8A-6P Mon-Sat
600 E 12TH ST,CB2303,4HR,POINT (-118.25404241329123 34.03408774739547),SSM,8A-6P Mon-Sat
600 E 12TH ST,CB2304,4HR,POINT (-118.25397342939749 34.03404388167016),SSM,8A-6P Mon-Sat
600 E 12TH ST,CB2304A,4HR,POINT (-118.25391275058192 34.03400197098601),SSM,8A-6P Mon-Sat
600 E 12TH ST,CB2304B,4HR,POINT (-118.25386258339523 34.03396869555547),SSM,8A-6P Mon-Sat
600 E 12TH ST,CB2305,4HR,POINT (-118.25378832647331 34.033921723324106),SSM,8A-6P Mon-Sat
600 E 12TH ST,CB2305A,4HR,POINT (-118.25374363015784 34.03389278261706),SSM,8A-6P Mon-Sat
600 E 12TH ST,CB2306,4HR,POINT (-118.25366890311425 34.03384499902283),SSM,8A-6P Mon-Sat
600 E 12TH ST,CB2306A,4HR,POINT (-118.25362019759251 34.033813024032554),SSM,8A-6P Mon-Sat
